Date,Open,High,Low,Close,Adj Close,Volume
2021-05-20,136.826004,138.537292,135.908218,137.552582,135.986984,4301675
2021-05-21,137.934998,139.292542,137.934998,138.374756,136.799805,4219041
2021-05-24,138.680695,138.996170,137.839386,138.355637,136.780899,3449290
2021-05-25,138.546844,138.623322,136.902481,137.466537,135.901917,4118311
2021-05-26,137.189301,137.657745,136.749527,137.074570,135.514420,3225655
2021-05-27,137.495224,138.403442,137.313583,137.495224,135.930283,5889294
2021-05-28,137.868073,137.982788,137.179733,137.418732,135.854660,2651192
2021-06-01,138.623322,139.416824,137.428299,137.848953,136.279984,2528705
2021-06-02,138.260040,139.340347,137.772461,139.311661,137.726044,2915097
2021-06-03,138.537292,139.464630,137.705551,139.149139,137.565369,4320608
2021-06-04,139.579346,141.061188,139.349899,140.936905,139.332794,3261323
2021-06-07,141.061188,142.198853,140.697891,141.510513,139.899872,3621984
2021-06-08,141.606125,143.594650,141.606125,142.514343,140.892273,5313785
2021-06-09,142.476105,144.426392,142.275330,144.043976,142.404495,5547252
2021-06-10,144.808792,146.118546,143.173996,143.919693,142.281631,4977391
2021-06-11,143.814529,145.172089,143.757172,144.627151,142.981033,3596462
2021-06-14,144.082214,144.388138,142.122375,143.432129,141.799606,3498661
2021-06-15,143.260040,143.317398,142.065002,142.791580,141.166351,2628912
2021-06-16,143.173996,143.173996,140.745697,141.328873,139.720291,4057329
2021-06-17,141.061188,141.548752,138.891006,139.196945,137.612625,4568300
2021-06-18,138.126190,138.317398,136.749527,136.826004,135.268677,9577699
2021-06-21,137.772461,140.602295,137.724670,140.200760,138.605026,4482633
2021-06-22,140.076477,140.353729,138.957932,139.923523,138.330948,2549102
2021-06-23,139.990433,140.057358,138.212234,138.250473,136.676926,3349920
2021-06-24,139.388138,139.761002,138.326965,139.043976,137.461411,3775746
2021-06-25,138.986618,140.468445,138.575531,140.382416,138.784607,3759533
2021-06-28,140.544937,140.822174,138.537292,138.900574,137.319641,4067789
2021-06-29,138.871887,140.286804,138.718933,139.149139,137.565369,2540211
2021-06-30,138.747604,140.468445,138.346085,140.143402,138.548325,3394375
2021-07-01,140.497131,141.013382,140.124283,140.382416,138.784607,2809661
2021-07-02,140.449326,140.487579,133.326965,133.862335,132.338745,17584515
2021-07-06,133.833649,134.244736,131.070740,132.676865,131.166763,8466010
2021-07-07,132.657745,134.158707,132.657745,133.671127,132.149704,4246446
2021-07-08,131.720840,135.095596,131.606125,134.550674,133.019241,5739820
2021-07-09,135.229446,135.736145,134.646271,135.296371,133.756454,4083689
2021-07-12,135.210327,135.717010,133.957932,134.722748,133.189362,3496360
2021-07-13,134.722748,134.722748,133.489487,134.110901,132.584473,3309858
2021-07-14,134.531555,134.560226,132.820267,133.671127,132.149704,4606061
2021-07-15,133.193115,134.282990,132.695984,134.273422,132.745148,3807126
2021-07-16,134.799240,134.799240,132.495224,132.791580,131.280167,4298328
2021-07-19,130.449326,132.399612,130.219879,131.854691,130.353943,8977086
2021-07-20,136.711288,138.546844,132.600388,133.814529,132.291473,14237838
2021-07-21,133.814529,135.172089,133.508606,135.086044,133.548523,5024984
2021-07-22,135.430206,135.573608,134.235184,134.521988,132.990891,3466653
2021-07-23,134.761002,135.468445,134.158707,135.124283,133.586319,4680013
2021-07-26,135.172089,136.711288,134.923523,136.491394,134.937881,4441630
2021-07-27,136.261948,137.323135,135.372849,136.472275,134.918976,3281302
2021-07-28,136.720840,136.806885,135.411087,135.535370,133.992737,2660815
2021-07-29,136.070740,136.673035,135.372849,135.688339,134.143967,2793761
2021-07-30,135.296371,135.611862,134.598465,134.761002,133.227173,3698238
2021-08-02,135.229446,136.768646,134.827911,135.200760,133.661926,3064257
2021-08-03,135.659653,138.336517,135.420654,137.734222,136.166565,4272596
2021-08-04,137.476105,137.839386,136.204590,136.481842,134.928436,2960285
2021-08-05,136.739960,137.103256,135.965576,136.491394,134.937881,2884240
2021-08-06,136.711288,138.040146,136.606125,137.753342,136.185455,4002833
2021-08-09,135.946457,136.233276,134.770554,135.038239,135.038239,5129689
2021-08-10,135.000000,135.573608,134.168259,135.162521,135.162521,5543695
2021-08-11,135.544937,136.491394,135.277252,135.879547,135.879547,4455960
2021-08-12,136.003830,136.854691,135.831741,136.778198,136.778198,2184780
2021-08-13,136.367111,137.265778,136.175903,136.883362,136.883362,1997965
2021-08-16,136.931168,137.418732,135.975143,137.275330,137.275330,2913319
2021-08-17,136.711288,136.864243,134.885284,136.156784,136.156784,3215195
2021-08-18,135.439774,135.678772,133.260040,133.336517,133.336517,3672192
2021-08-19,132.590820,133.317398,131.175903,131.950287,131.950287,4351465
2021-08-20,131.682602,133.250473,131.233276,132.992355,132.992355,2780059
2021-08-23,133.479919,133.986618,132.695984,133.479919,133.479919,3179422
2021-08-24,133.632889,134.063095,133.193115,133.690247,133.690247,2474418
2021-08-25,133.766724,134.608032,133.326965,133.709366,133.709366,2105389
2021-08-26,133.814529,134.608032,132.609940,132.676865,132.676865,2613640
2021-08-27,132.609940,133.451248,132.313583,133.279160,133.279160,2572637
2021-08-30,133.365204,133.728485,132.715103,132.858505,132.858505,2087293
2021-08-31,133.403442,134.741867,132.839386,134.168259,134.168259,4429915
2021-09-01,133.824097,133.910141,133.068832,133.173996,133.173996,2588327
2021-09-02,133.575531,133.891006,132.915863,133.852768,133.852768,2840413
2021-09-03,133.537292,134.292542,133.173996,133.441681,133.441681,2009575
2021-09-07,133.508606,133.642441,131.701721,131.988525,131.988525,3436110
2021-09-08,132.065002,132.973236,131.548752,132.571701,132.571701,3122728
2021-09-09,131.787766,132.848953,131.510513,131.682602,131.682602,3669682
2021-09-10,132.715103,133.240921,130.975143,130.994263,130.994263,4157955
2021-09-13,132.313583,132.877625,131.462708,132.074570,132.074570,4334729
2021-09-14,132.313583,132.476105,129.388138,130.229446,130.229446,4659198
2021-09-15,130.229446,131.739960,129.703629,131.166351,131.166351,3403579
2021-09-16,131.242828,131.883362,129.741867,130.430206,130.430206,2765624
2021-09-17,129.780121,129.942642,129.110901,129.282990,129.282990,5890340
2021-09-20,128.011475,129.235184,126.940727,128.403442,128.403442,4990152
2021-09-21,129.168259,129.684509,127.093689,127.122368,127.122368,4261927
2021-09-22,127.839386,129.416824,127.600380,128.709366,128.709366,3767901
2021-09-23,129.302109,131.376678,129.091782,130.717010,130.717010,3151807
2021-09-24,131.003830,132.390060,130.736145,131.443588,131.443588,3100762
2021-09-27,131.892929,132.954117,131.434036,132.466537,132.466537,3459017
2021-09-28,133.049713,133.546844,131.175903,131.424469,131.424469,4513072
2021-09-29,131.673035,133.776291,130.439774,133.059280,133.059280,3947499
2021-09-30,133.843216,134.388138,132.409180,132.820267,132.820267,6090230
2021-10-01,134.799240,137.638626,134.196945,137.017212,137.017212,6907889
2021-10-04,136.462708,139.579346,136.089859,137.772461,137.772461,7689251
